OrderID,Platform,City,Restaurant,Cuisine,OrderValue,DeliveryTime,CustomerRating,OrderHour,OrderDay
3193,Zomato,Delhi,Ellis LLC,Fast Food,432.49,66,4,12,Weekday
3194,Swiggy,Hyderabad,Tran and Sons,North Indian,443.04,74,4,18,Weekend
3195,Zomato,Pune,"Graham, Mitchell and Keller",North Indian,216.41,89,3,22,Weekend
3196,Swiggy,Delhi,"Kim, Campbell and Oliver",Mughlai,145.45,47,3,17,Weekend
3197,Swiggy,Delhi,Cowan Inc,Italian,607.31,31,1,15,Weekend
3198,Swiggy,Hyderabad,Banks PLC,Fast Food,625.07,37,3,14,Weekend
3199,Swiggy,Pune,Garcia-Brady,Mughlai,642.88,85,3,14,Weekend
3200,Zomato,Pune,"Ho, Garcia and Wallace",Fast Food,517.59,78,4,11,Weekend
3201,Zomato,Mumbai,"Shaffer, Contreras and Christian",Chinese,209.28,47,4,9,Weekend
3202,Swiggy,Mumbai,Walker Group,Chinese,280.13,82,4,21,Weekday
3203,Swiggy,Delhi,"James, Gonzalez and Harrison",Italian,108.86,15,5,13,Weekend
3204,Swiggy,Chennai,Bell Group,Mughlai,728.56,66,2,18,Weekday
3205,Zomato,Chennai,Odonnell-Newman,Mughlai,695.2,19,5,20,Weekday
3206,Swiggy,Bangalore,"Foster, Ayers and Casey",North Indian,115.01,81,5,16,Weekend
3207,Swiggy,Chennai,"Campbell, Hobbs and Baker",Biryani,589.21,31,1,18,Weekend
3208,Zomato,Kolkata,Nunez-Smith,Mughlai,445.37,35,4,19,Weekday
3209,Zomato,Mumbai,Johnson-Johnson,Chinese,658.98,34,2,11,Weekday
3210,Zomato,Kolkata,Randall-Stone,South Indian,127.88,77,5,15,Weekday
3211,Zomato,Pune,"Greene, Rogers and Haley",Fast Food,460.61,87,5,22,Weekday
3212,Zomato,Hyderabad,Allen-Beltran,Fast Food,218.54,15,2,19,Weekend
3213,Swiggy,Chennai,Jensen Group,North Indian,503.71,67,4,23,Weekend
3214,Zomato,Hyderabad,Solis PLC,South Indian,781.93,52,5,9,Weekend
3215,Swiggy,Kolkata,Anderson-Fields,Chinese,541.68,30,4,14,Weekday
3216,Swiggy,Chennai,"Thompson, Strong and Holmes",South Indian,533.95,55,5,10,Weekday
3217,Swiggy,Hyderabad,Hall-Mckinney,Italian,546.28,36,2,14,Weekday
3218,Swiggy,Hyderabad,Gordon Ltd,North Indian,781.81,37,5,11,Weekend
3219,Swiggy,Pune,"Mueller, Cameron and Burton",South Indian,564.07,39,3,9,Weekday
3220,Zomato,Chennai,Hood-Moore,South Indian,829.33,54,3,16,Weekend
3221,Swiggy,Kolkata,Harris-Davis,Chinese,544.04,18,4,17,Weekend
3222,Swiggy,Kolkata,Smith-Carrillo,South Indian,383.69,23,5,23,Weekday
3223,Zomato,Hyderabad,Johnson Ltd,Chinese,168.59,24,4,19,Weekday
3224,Zomato,Mumbai,"Knapp, Miller and Reyes",Italian,725.57,36,5,18,Weekend
3225,Swiggy,Bangalore,"Gross, Lucero and Walters",Chinese,445.17,47,1,22,Weekday
3226,Zomato,Pune,Lopez-Delgado,North Indian,409.88,84,4,20,Weekday
3227,Zomato,Kolkata,Phillips PLC,Italian,334.51,65,4,12,Weekday
3228,Zomato,Mumbai,Barber Group,Mughlai,542.71,75,1,13,Weekday
3229,Swiggy,Kolkata,Hopkins-Hill,Biryani,111.34,54,3,13,Weekday
3230,Zomato,Mumbai,Burton Ltd,Biryani,323.78,84,2,10,Weekday
3231,Swiggy,Pune,"Camacho, Rodriguez and Ho",Italian,454.29,35,4,20,Weekday
3232,Swiggy,Pune,Rodriguez LLC,Chinese,923.8,84,4,19,Weekend
3233,Swiggy,Chennai,Kline-Davis,Italian,580.76,16,3,14,Weekday
3234,Zomato,Mumbai,Kirk-Durham,Italian,354.24,70,4,12,Weekday
3235,Swiggy,Bangalore,Myers Group,Mughlai,475.77,40,2,12,Weekend
3236,Zomato,Bangalore,Gutierrez Group,Biryani,118.6,79,5,21,Weekend
3237,Zomato,Mumbai,"Jones, Mcdaniel and Brooks",Fast Food,747.85,86,4,9,Weekday
3238,Swiggy,Chennai,Schultz-Hayes,Mughlai,205.74,26,4,20,Weekend
3239,Swiggy,Mumbai,White Inc,North Indian,279.72,33,5,15,Weekday
3240,Swiggy,Bangalore,Keller Ltd,Fast Food,348.11,58,4,14,Weekday
3241,Zomato,Delhi,"Bond, Wilson and Cooper",South Indian,692.33,29,4,15,Weekday
3242,Zomato,Hyderabad,Webb-Mendez,Biryani,715.37,35,2,14,Weekday
3243,Zomato,Chennai,"Smith, Boyd and Scott",North Indian,528.44,49,3,13,Weekend
3244,Zomato,Chennai,Lee Inc,Mughlai,962.72,22,5,19,Weekday
3245,Swiggy,Mumbai,"Johnson, Hunt and Hernandez",Italian,775.64,52,3,10,Weekend
3246,Swiggy,Pune,Wilson-Robinson,Chinese,479.1,77,5,15,Weekday
3247,Zomato,Delhi,Taylor-Miller,South Indian,394.05,88,3,9,Weekend
3248,Swiggy,Mumbai,"Case, Adams and Olson",South Indian,774.14,24,4,13,Weekday
3249,Swiggy,Bangalore,Bailey PLC,Italian,831.66,72,1,23,Weekend
3250,Zomato,Mumbai,"Phillips, Mcgee and Simpson",Chinese,935.31,21,3,9,Weekend
3251,Zomato,Delhi,"Potts, Nielsen and Wright",Italian,846.31,62,1,20,Weekday
3252,Zomato,Bangalore,Mcdaniel Ltd,Biryani,107.21,84,4,9,Weekday
3253,Swiggy,Pune,Hayden-Garcia,North Indian,989.59,22,5,12,Weekday
3254,Swiggy,Bangalore,"Collins, Bauer and Mckay",South Indian,120.97,48,3,20,Weekday
3255,Zomato,Kolkata,Hamilton-Griffin,Chinese,611.58,61,3,10,Weekday
3256,Zomato,Mumbai,"Burgess, Cabrera and Dean",North Indian,660.95,83,4,11,Weekend
3257,Zomato,Kolkata,"Reyes, Gonzalez and Gomez",Italian,941.0,56,3,13,Weekday
3258,Swiggy,Bangalore,"Weiss, Cole and Preston",Chinese,772.45,51,4,23,Weekend
3259,Swiggy,Pune,"King, Ortiz and Munoz",North Indian,211.92,17,4,10,Weekend
3260,Zomato,Chennai,"Clements, Moreno and Sanders",Chinese,576.45,51,5,22,Weekend
3261,Zomato,Hyderabad,White LLC,Italian,241.21,36,4,19,Weekend
3262,Swiggy,Mumbai,Gibbs-Howard,Italian,654.88,21,3,15,Weekend
3263,Swiggy,Delhi,Lewis LLC,Biryani,467.55,68,5,13,Weekend
3264,Swiggy,Hyderabad,Thomas-Edwards,North Indian,366.7,34,4,23,Weekend
3265,Swiggy,Delhi,Flores Inc,South Indian,417.99,23,3,14,Weekday
3266,Swiggy,Bangalore,"Murphy, Marshall and Pope",South Indian,712.81,23,4,19,Weekday
3267,Zomato,Hyderabad,Hoffman Group,Biryani,184.5,69,2,17,Weekend
3268,Swiggy,Bangalore,Guzman-Rose,South Indian,261.32,53,2,12,Weekend
3269,Zomato,Hyderabad,Hoffman Ltd,Fast Food,338.81,63,5,20,Weekend
3270,Swiggy,Mumbai,"Shah, Aguirre and Powers",Mughlai,830.49,74,4,14,Weekend
3271,Swiggy,Pune,"Stafford, Fisher and Avila",Mughlai,171.96,82,4,17,Weekend
3272,Zomato,Chennai,Li-Gonzalez,Chinese,862.85,66,4,15,Weekend
3273,Zomato,Mumbai,Lang Group,Fast Food,311.55,56,4,16,Weekend
3274,Zomato,Hyderabad,Mooney Group,Fast Food,959.36,62,4,9,Weekday
3275,Swiggy,Chennai,Martinez and Sons,Mughlai,530.44,75,5,10,Weekend
3276,Swiggy,Kolkata,"Murphy, Reyes and Ray",North Indian,825.14,27,4,11,Weekday
3277,Zomato,Hyderabad,Smith-Logan,Italian,317.71,39,5,11,Weekend
3278,Swiggy,Kolkata,"Travis, Buck and Mitchell",Mughlai,219.94,87,5,15,Weekend
3279,Zomato,Mumbai,Johnson-Ferguson,South Indian,881.72,32,3,21,Weekday
3280,Zomato,Kolkata,"Williams, Newman and Jones",Italian,438.46,90,4,13,Weekday
3281,Zomato,Hyderabad,Gallegos Group,South Indian,659.75,35,3,17,Weekend
3282,Swiggy,Mumbai,"Turner, Stewart and Reed",South Indian,314.47,38,1,10,Weekend
3283,Swiggy,Mumbai,Hawkins LLC,Italian,655.16,44,4,11,Weekend
3284,Zomato,Delhi,Salazar-Long,South Indian,965.37,78,4,18,Weekday
3285,Swiggy,Kolkata,"Riggs, Snyder and Davidson",Mughlai,534.94,56,5,14,Weekend
3286,Zomato,Delhi,Cameron PLC,Italian,151.82,71,3,18,Weekday
3287,Swiggy,Pune,Johnson Inc,South Indian,211.89,15,4,15,Weekend
3288,Swiggy,Delhi,Taylor LLC,Mughlai,239.25,70,5,20,Weekday
3289,Swiggy,Hyderabad,"Ramsey, Perez and Miller",Italian,520.7,42,3,10,Weekend
3290,Swiggy,Hyderabad,"Barrera, Wood and Leach",Italian,935.72,76,1,21,Weekend
3291,Swiggy,Delhi,Villa Inc,Fast Food,425.36,45,3,9,Weekend
3292,Zomato,Delhi,Ware-Williams,Fast Food,553.08,53,2,13,Weekday
3293,Swiggy,Chennai,Valentine Inc,Italian,811.98,53,4,11,Weekend
3294,Zomato,Mumbai,Murphy-Salazar,Mughlai,683.2,70,4,21,Weekend
3295,Swiggy,Hyderabad,Nelson-Jackson,Italian,478.22,62,4,9,Weekend
3296,Swiggy,Mumbai,Silva Inc,Biryani,136.01,66,3,17,Weekend
3297,Zomato,Kolkata,Flores and Sons,Chinese,951.28,24,3,16,Weekend
3298,Zomato,Pune,"Barron, Church and Gutierrez",Italian,681.12,41,2,23,Weekday
3299,Zomato,Chennai,Barnett-Boyd,Fast Food,854.78,50,5,18,Weekday
3300,Zomato,Pune,Lane Ltd,Mughlai,555.48,19,4,18,Weekend
3301,Zomato,Mumbai,Bray-Morris,Biryani,353.89,41,2,15,Weekend
3302,Zomato,Delhi,"Webb, Davis and Miranda",South Indian,218.61,43,5,13,Weekend
3303,Swiggy,Delhi,"Miller, Hansen and Salas",North Indian,241.25,85,4,23,Weekday
3304,Swiggy,Bangalore,"Holland, Foley and Neal",Fast Food,359.48,58,3,9,Weekday
3305,Swiggy,Delhi,Bonilla Inc,Mughlai,505.39,35,2,12,Weekend
3306,Zomato,Bangalore,Smith and Sons,South Indian,844.04,35,3,20,Weekend
3307,Zomato,Mumbai,Cardenas-Lopez,Biryani,562.05,79,4,23,Weekday
3308,Swiggy,Hyderabad,Peterson PLC,Fast Food,678.66,76,2,19,Weekend
3309,Swiggy,Hyderabad,"Palmer, Edwards and Blackburn",Fast Food,144.53,24,5,12,Weekend
3310,Zomato,Hyderabad,"Gibson, Moore and Wagner",Chinese,520.78,88,4,22,Weekend
3311,Zomato,Mumbai,Robinson LLC,Biryani,711.5,80,4,16,Weekend
3312,Zomato,Delhi,Hester-Parrish,Mughlai,587.42,15,5,22,Weekend
3313,Swiggy,Delhi,"Harris, Ross and Jones",Italian,823.59,21,5,9,Weekday
3314,Zomato,Mumbai,Martin-Parker,Italian,460.7,15,2,14,Weekend
3315,Zomato,Chennai,"Wong, Thomas and Walter",Italian,715.95,67,5,14,Weekend
3316,Zomato,Bangalore,"Rodriguez, Smith and Murray",Chinese,776.45,60,5,14,Weekday
3317,Swiggy,Bangalore,Johnson-Stanley,Italian,487.86,15,1,15,Weekend
3318,Zomato,Pune,Bell-Wilson,Biryani,828.37,82,5,13,Weekday
3319,Zomato,Mumbai,"Miller, Reynolds and Hernandez",Italian,444.35,47,3,11,Weekday
3320,Zomato,Kolkata,"Jordan, Cook and Alexander",Chinese,334.01,80,4,16,Weekend
3321,Swiggy,Delhi,Davis-Wong,Biryani,863.23,40,3,15,Weekend
3322,Swiggy,Pune,"Reilly, Lee and Lopez",Biryani,310.04,55,5,22,Weekday
3323,Swiggy,Hyderabad,Wheeler PLC,North Indian,962.5,67,3,23,Weekend
3324,Zomato,Delhi,"Snyder, Hamilton and Maldonado",South Indian,561.43,67,2,9,Weekend
3325,Swiggy,Pune,"Wright, Rodriguez and Wilson",Fast Food,762.3,43,1,18,Weekend
3326,Swiggy,Delhi,Johnston and Sons,Chinese,701.18,16,4,15,Weekday
3327,Zomato,Pune,Patel LLC,Italian,881.21,88,5,11,Weekend
3328,Zomato,Delhi,Andrade Ltd,Fast Food,341.85,41,3,18,Weekend
3329,Swiggy,Bangalore,"Sullivan, Long and Robinson",Chinese,922.94,74,3,21,Weekend
3330,Zomato,Bangalore,"Adams, Harris and Floyd",Fast Food,976.31,16,4,16,Weekday
3331,Zomato,Chennai,Walsh-Mccarthy,North Indian,899.44,89,5,21,Weekday
3332,Swiggy,Chennai,Gross-Davis,Italian,100.98,47,3,19,Weekday
3333,Swiggy,Mumbai,"Velez, Howell and Stevenson",Chinese,920.21,32,3,13,Weekday
3334,Zomato,Delhi,"Allen, Edwards and Jones",Biryani,380.96,20,3,18,Weekend
3335,Zomato,Hyderabad,Cook Group,Chinese,579.33,73,3,14,Weekday
3336,Zomato,Mumbai,Rivers Ltd,Fast Food,909.42,49,5,19,Weekday
3337,Swiggy,Mumbai,Patterson-Smith,Fast Food,569.78,31,5,14,Weekend
3338,Zomato,Mumbai,Ibarra-Jackson,Fast Food,478.26,46,4,12,Weekday
3339,Zomato,Mumbai,Wheeler Group,Mughlai,678.54,85,3,18,Weekend
3340,Swiggy,Hyderabad,"Smith, Marks and Kennedy",Italian,854.78,52,5,12,Weekday
3341,Zomato,Delhi,Fuentes PLC,Mughlai,102.24,66,3,18,Weekday
3342,Swiggy,Bangalore,"Mooney, Conley and Fox",North Indian,983.55,82,5,21,Weekday
3343,Zomato,Pune,Fischer Inc,Fast Food,234.62,33,5,22,Weekend
3344,Zomato,Pune,Torres Ltd,Chinese,472.89,85,4,9,Weekend
3345,Swiggy,Delhi,Chavez-Navarro,South Indian,514.15,33,3,16,Weekday
3346,Zomato,Pune,"Scott, Tucker and Diaz",Fast Food,951.26,18,5,23,Weekday
3347,Swiggy,Hyderabad,Carey LLC,Mughlai,844.77,22,1,22,Weekend
3348,Zomato,Kolkata,"Cook, Holmes and Beck",Chinese,885.63,84,4,16,Weekday
3349,Zomato,Kolkata,"Washington, Nelson and Stone",Italian,985.99,89,3,13,Weekday
3350,Zomato,Hyderabad,"Smith, Irwin and Chase",Italian,382.56,40,4,10,Weekday
3351,Zomato,Chennai,"Mcknight, Howard and Johnson",South Indian,516.49,23,3,10,Weekend
3352,Zomato,Pune,"Figueroa, Mcpherson and Howard",North Indian,602.04,53,3,18,Weekend
3353,Swiggy,Hyderabad,"Davis, Knapp and Gray",Biryani,594.94,79,3,17,Weekend
3354,Zomato,Delhi,Sheppard Ltd,Fast Food,120.57,34,5,19,Weekend
3355,Zomato,Mumbai,"Gardner, Gaines and Archer",South Indian,314.02,66,4,11,Weekday
3356,Swiggy,Chennai,"Thompson, Lozano and Bailey",Biryani,400.37,26,4,21,Weekday
3357,Swiggy,Pune,Myers-Butler,Mughlai,810.2,81,4,22,Weekday
3358,Swiggy,Kolkata,Parker-Williams,Biryani,123.9,77,1,15,Weekend
3359,Swiggy,Kolkata,"Miles, Flowers and Martinez",North Indian,142.37,90,2,16,Weekday
3360,Swiggy,Hyderabad,Knight-Sparks,Fast Food,646.03,44,3,23,Weekend
3361,Zomato,Pune,Roberts-Montes,Italian,929.19,46,4,9,Weekend
3362,Zomato,Bangalore,Ho-Thomas,Italian,559.93,67,5,21,Weekday
3363,Swiggy,Bangalore,"Hernandez, Levy and Hanson",Chinese,721.47,16,5,16,Weekday
3364,Swiggy,Kolkata,"Martin, Tucker and Brown",South Indian,855.88,42,2,14,Weekend
3365,Swiggy,Chennai,Smith-Williams,Biryani,790.87,71,4,9,Weekend
3366,Swiggy,Chennai,Petersen-Martinez,North Indian,572.32,43,4,20,Weekend
3367,Zomato,Mumbai,Torres-Jordan,Chinese,430.88,80,4,10,Weekday
3368,Zomato,Mumbai,"Flowers, Williams and Taylor",Chinese,898.99,21,4,20,Weekday
3369,Swiggy,Delhi,Glover-Shaw,Mughlai,813.95,21,3,17,Weekend
3370,Swiggy,Bangalore,"Moore, Miller and Nelson",Mughlai,775.05,83,4,20,Weekday
3371,Zomato,Kolkata,"Gonzalez, Richards and Miller",Italian,656.12,83,2,23,Weekday
3372,Swiggy,Chennai,Johnson LLC,Chinese,823.87,49,3,17,Weekend
3373,Zomato,Hyderabad,Cain Ltd,Italian,617.05,52,1,21,Weekday
3374,Zomato,Chennai,Henderson-Rasmussen,Biryani,484.55,53,5,10,Weekend
3375,Swiggy,Delhi,Orozco LLC,Fast Food,387.37,42,4,17,Weekday
3376,Swiggy,Bangalore,"Collins, Elliott and Shelton",Fast Food,950.41,61,4,23,Weekday
3377,Swiggy,Chennai,Brock-Taylor,Italian,310.17,80,3,17,Weekday
3378,Swiggy,Delhi,Wright Group,Fast Food,846.88,57,4,23,Weekend
3379,Swiggy,Kolkata,"Gonzalez, Torres and Evans",South Indian,303.98,53,2,22,Weekend
3380,Swiggy,Pune,"Murray, White and Patton",Chinese,664.15,47,4,18,Weekend
3381,Zomato,Mumbai,Davis-Rose,Italian,919.34,53,3,15,Weekend
3382,Zomato,Hyderabad,"Edwards, Donovan and Marquez",South Indian,754.44,59,4,18,Weekend
3383,Zomato,Chennai,Gomez-Owens,North Indian,929.42,77,3,23,Weekday
3384,Zomato,Mumbai,Murray-Gaines,Italian,102.64,16,5,23,Weekday
3385,Swiggy,Pune,Bernard Group,Mughlai,184.64,87,4,19,Weekend
3386,Swiggy,Delhi,Campos PLC,Biryani,786.89,50,4,15,Weekday
3387,Zomato,Kolkata,Buchanan-Carpenter,Fast Food,283.06,77,5,13,Weekday
3388,Swiggy,Pune,Martinez-Daniels,Biryani,747.07,31,4,13,Weekday
3389,Swiggy,Kolkata,"Rich, Brown and Bruce",North Indian,830.72,69,5,19,Weekend
3390,Swiggy,Pune,Powell Inc,Mughlai,681.23,64,4,11,Weekday
3391,Swiggy,Hyderabad,Aguirre-Golden,Italian,507.18,30,4,15,Weekend
3392,Zomato,Hyderabad,Combs-Miller,North Indian,101.35,55,4,23,Weekday
3393,Zomato,Delhi,Gallegos-Santos,Biryani,955.12,19,2,22,Weekday
3394,Swiggy,Chennai,Wheeler-Short,Mughlai,980.96,49,4,17,Weekday
3395,Swiggy,Delhi,"Olson, Rivera and Brown",Mughlai,493.95,69,4,23,Weekend
3396,Zomato,Bangalore,"Richards, Dixon and Love",Fast Food,766.33,27,4,16,Weekday
3397,Zomato,Delhi,"Harris, Thomas and Yang",Mughlai,373.99,66,2,13,Weekday
3398,Swiggy,Delhi,Taylor-Jacobson,South Indian,799.18,59,2,13,Weekend
3399,Zomato,Hyderabad,"Phelps, Turner and Collins",Chinese,226.1,63,5,10,Weekend
3400,Swiggy,Hyderabad,Shaffer PLC,Biryani,215.42,42,2,18,Weekend
3401,Zomato,Pune,"Gonzalez, Jones and Hernandez",Mughlai,401.37,89,4,19,Weekday
3402,Zomato,Chennai,Meyer and Sons,Italian,438.07,48,5,13,Weekday
3403,Swiggy,Delhi,Garcia Inc,Biryani,971.87,85,3,11,Weekend
3404,Zomato,Mumbai,"Wallace, Brown and Martinez",Mughlai,749.81,41,5,21,Weekend
3405,Zomato,Chennai,Webb-White,Chinese,887.5,66,4,11,Weekday
3406,Swiggy,Bangalore,Skinner PLC,Italian,779.53,44,2,23,Weekend
3407,Zomato,Hyderabad,Underwood-Maldonado,Mughlai,765.04,25,3,16,Weekend
3408,Swiggy,Delhi,"Williamson, Reynolds and Fields",Chinese,183.52,48,4,18,Weekend
3409,Zomato,Pune,Thomas Ltd,Biryani,385.13,23,2,20,Weekday
3410,Zomato,Mumbai,"Allen, Hunt and Lyons",Fast Food,390.01,46,4,19,Weekend
3411,Zomato,Mumbai,Alvarez LLC,Fast Food,274.89,82,5,17,Weekday
3412,Swiggy,Mumbai,Contreras-Haley,Mughlai,727.04,76,5,10,Weekend
3413,Swiggy,Pune,Richardson-Hill,North Indian,392.12,23,3,15,Weekend
3414,Zomato,Delhi,Wolfe-Rodriguez,Mughlai,193.5,16,4,17,Weekday
3415,Zomato,Mumbai,Li-Hernandez,North Indian,653.63,66,4,14,Weekend
3416,Zomato,Delhi,Bryant-Elliott,Chinese,784.89,21,4,17,Weekday
3417,Swiggy,Kolkata,Carpenter Inc,Italian,839.77,40,3,21,Weekday
3418,Zomato,Bangalore,"Santos, Sandoval and Wallace",South Indian,736.06,40,1,9,Weekday
3419,Swiggy,Delhi,Estes-Mcdonald,North Indian,266.52,79,4,14,Weekend
3420,Swiggy,Chennai,"Ellis, Smith and Moore",Chinese,923.96,32,3,20,Weekday
3421,Swiggy,Bangalore,"Foley, Gordon and Bailey",Biryani,238.06,66,4,9,Weekday
3422,Zomato,Mumbai,"Warren, Palmer and Thompson",Chinese,387.78,90,4,9,Weekday
3423,Zomato,Hyderabad,Bell Ltd,South Indian,285.23,81,2,11,Weekday
3424,Zomato,Mumbai,"Morgan, Espinoza and Buchanan",North Indian,992.09,44,5,18,Weekday
3425,Swiggy,Chennai,Glover-Barrett,South Indian,142.47,63,2,9,Weekday
3426,Swiggy,Kolkata,Jones-Franco,North Indian,202.48,41,3,13,Weekday
3427,Swiggy,Pune,Bennett-Ruiz,North Indian,273.2,37,3,17,Weekend
3428,Swiggy,Kolkata,"White, Erickson and Hunter",South Indian,242.49,47,3,22,Weekend
3429,Zomato,Bangalore,"Fox, Anderson and Nguyen",South Indian,294.92,38,4,13,Weekend
3430,Zomato,Hyderabad,"Bailey, Williamson and Powell",Biryani,104.48,48,4,15,Weekend
3431,Swiggy,Bangalore,Johnson Ltd,South Indian,770.88,89,5,12,Weekend
3432,Zomato,Chennai,Hall Ltd,Mughlai,526.2,46,3,18,Weekend
3433,Swiggy,Pune,Porter Ltd,Italian,847.34,60,4,21,Weekday
3434,Zomato,Chennai,Morris-Hall,South Indian,997.55,66,3,14,Weekday
3435,Zomato,Hyderabad,"Flynn, Garcia and Gilmore",Biryani,907.5,35,3,12,Weekday
3436,Zomato,Hyderabad,"Stafford, Campos and Fisher",Chinese,194.7,75,4,14,Weekday
3437,Swiggy,Hyderabad,Brown LLC,Biryani,623.44,62,3,23,Weekend
3438,Zomato,Kolkata,Johnson Ltd,Italian,490.87,55,4,14,Weekday
3439,Zomato,Delhi,Alexander LLC,Biryani,670.41,88,4,14,Weekday
3440,Swiggy,Bangalore,"Welch, Johnson and Thompson",South Indian,889.69,64,4,18,Weekday
3441,Zomato,Mumbai,Hale Group,Chinese,527.34,35,4,22,Weekend
3442,Swiggy,Chennai,Zhang PLC,Mughlai,592.35,43,3,12,Weekend
3443,Zomato,Pune,"Gonzalez, King and Kim",Chinese,550.19,69,3,18,Weekday
3444,Zomato,Kolkata,Perez-Harmon,North Indian,453.97,83,2,18,Weekend
3445,Swiggy,Pune,Cervantes-Stokes,Fast Food,776.85,84,4,10,Weekend
3446,Swiggy,Bangalore,Miller Inc,Biryani,302.14,79,2,15,Weekday
3447,Zomato,Mumbai,"Moyer, Davis and Johnson",North Indian,320.36,78,5,16,Weekday
3448,Zomato,Mumbai,Barry LLC,Italian,722.02,15,5,13,Weekend
3449,Zomato,Pune,Carroll-Lin,Mughlai,117.19,32,3,13,Weekday
3450,Swiggy,Delhi,Lopez-Blair,North Indian,981.14,65,4,18,Weekend
3451,Zomato,Hyderabad,"May, Crawford and Collier",South Indian,390.98,50,5,20,Weekday
3452,Zomato,Kolkata,"Carey, Mason and Kelly",Mughlai,366.88,66,3,22,Weekday
3453,Swiggy,Hyderabad,"Castaneda, Solis and Gonzales",South Indian,773.25,89,5,18,Weekend
3454,Swiggy,Delhi,"Bennett, Jones and Miller",Italian,838.59,48,4,19,Weekday
3455,Swiggy,Delhi,"Evans, Wilson and Hall",Mughlai,472.25,64,4,18,Weekend
3456,Swiggy,Pune,"Fernandez, Johnson and Nicholson",Italian,506.35,18,4,23,Weekday
3457,Swiggy,Bangalore,Nielsen-King,South Indian,640.07,19,2,15,Weekday
3458,Swiggy,Bangalore,"Howard, Brennan and Moore",Biryani,796.02,18,2,21,Weekday
3459,Zomato,Chennai,Jones-Johnston,Fast Food,130.5,25,3,12,Weekend
3460,Zomato,Delhi,"Frederick, Porter and Ross",Italian,925.88,68,5,19,Weekday
3461,Zomato,Pune,Gardner Inc,Biryani,190.35,20,5,17,Weekend
3462,Swiggy,Chennai,"Ruiz, Lowery and Baker",North Indian,959.51,70,4,12,Weekday
3463,Swiggy,Bangalore,Johnson Group,Fast Food,182.03,66,1,13,Weekday
3464,Swiggy,Mumbai,Gonzalez-Barron,Biryani,380.4,35,5,9,Weekday
3465,Zomato,Kolkata,Taylor PLC,Italian,933.25,66,5,9,Weekday
3466,Swiggy,Delhi,"Rivera, Todd and Gaines",Chinese,229.94,40,3,23,Weekend
3467,Zomato,Pune,Young Inc,Chinese,899.34,22,3,12,Weekday
3468,Zomato,Mumbai,"Strong, Warner and Cannon",Mughlai,530.25,27,4,23,Weekday
3469,Swiggy,Pune,Reed Inc,Italian,152.88,56,4,10,Weekday
3470,Zomato,Mumbai,George-Salazar,South Indian,889.21,27,4,13,Weekday
3471,Swiggy,Bangalore,Clay Group,Italian,702.11,15,3,23,Weekday
3472,Zomato,Mumbai,Nelson Inc,North Indian,219.27,83,4,19,Weekend
3473,Zomato,Delhi,Johnson PLC,Italian,940.5,24,4,18,Weekday
3474,Zomato,Hyderabad,Santos Group,Biryani,559.07,77,3,22,Weekend
3475,Swiggy,Pune,Turner-Horn,North Indian,314.96,25,1,19,Weekend
3476,Zomato,Pune,Smith Inc,North Indian,691.86,63,2,18,Weekend
3477,Swiggy,Delhi,Ayala and Sons,Mughlai,236.58,59,3,9,Weekday
3478,Swiggy,Mumbai,"Franklin, Gray and Sutton",Chinese,296.02,21,4,19,Weekend
3479,Swiggy,Hyderabad,Tran Inc,North Indian,465.87,47,5,14,Weekday
3480,Zomato,Delhi,Cannon-Dominguez,Biryani,690.39,54,5,9,Weekday
3481,Zomato,Bangalore,Miles-Dunn,Italian,748.6,23,5,16,Weekend
3482,Zomato,Hyderabad,Kim PLC,Italian,644.06,79,4,18,Weekday
3483,Swiggy,Mumbai,Bell-Cooper,Chinese,195.37,58,4,14,Weekend
3484,Swiggy,Bangalore,Allen Inc,Chinese,800.47,52,5,22,Weekday
3485,Zomato,Chennai,"Smith, Gutierrez and Goodwin",Mughlai,177.78,34,3,11,Weekend
3486,Zomato,Bangalore,"Bradley, Ritter and Smith",North Indian,333.09,16,4,19,Weekday
3487,Swiggy,Bangalore,"Wright, Brown and Brown",Biryani,999.04,50,2,12,Weekday
3488,Zomato,Pune,White-Williams,Mughlai,960.15,68,5,13,Weekday
3489,Zomato,Kolkata,Morrison-Zamora,Biryani,192.35,15,1,19,Weekend
3490,Zomato,Pune,Anderson-Sanders,Fast Food,153.1,49,5,21,Weekday
3491,Zomato,Delhi,"Martinez, Jones and Wright",Fast Food,226.65,75,4,12,Weekday
3492,Swiggy,Bangalore,"Harris, Thornton and Li",Biryani,813.47,35,2,11,Weekday
3493,Swiggy,Delhi,Wallace LLC,Fast Food,239.52,16,4,16,Weekend
3494,Swiggy,Pune,Deleon-Carter,South Indian,422.12,90,4,9,Weekday
3495,Zomato,Mumbai,"Sanchez, Orozco and Flores",North Indian,753.66,85,3,18,Weekday
3496,Swiggy,Bangalore,"Gordon, Brown and Mccullough",Biryani,191.6,29,5,14,Weekday
3497,Zomato,Delhi,"Sampson, Tucker and Miller",Chinese,970.46,71,5,11,Weekday
3498,Swiggy,Kolkata,Skinner PLC,Italian,360.34,61,5,17,Weekday
3499,Zomato,Pune,Torres PLC,South Indian,126.29,84,1,10,Weekday
3500,Zomato,Mumbai,Martinez Ltd,Fast Food,358.93,57,3,10,Weekend
3501,Swiggy,Kolkata,Johnson and Sons,Biryani,559.48,27,5,13,Weekend
